Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10775|9079|68|21747|21358|1|2.3527209758758545|88017
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3987|2915|43|5080|5052|1|1.7336994409561157|85469
examples/newBook/09.list_modelfield/ArrayList.empty.key|1181|965|30|1241|1149|1|1.1919087171554565|75030
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|632|521|1|1.0854166746139526|72915
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1218|1107|1|1.2709529399871826|82198
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|286|44|1|8.800000190734863|46981
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|531|475|1|3.653846263885498|56895
examples/heap/comprehensions/general_sum.key|35|16|1|550|348|1|23.200000762939453|49285
examples/heap/comprehensions/sum0.key|629|288|6|1157|1070|1|3.7282230854034424|62012
examples/heap/comprehensions/sum1.key|730|340|6|820|706|1|2.0825958251953125|67233
examples/heap/comprehensions/sum2.key|616|282|6|526|419|1|1.491103172302246|70529
examples/heap/comprehensions/sum3.key|637|268|6|520|442|1|1.6554306745529175|74760
examples/heap/comprehensions/segsum.key|725|379|6|517|469|1|1.2407407760620117|79673
examples/heap/comprehensions/bsum_negative.key|14|15|1|117|11|1|0.7857142686843872|77921
examples/heap/comprehensions/bsum_neg2.key|7|8|1|123|10|1|1.4285714626312256|81790
examples/heap/comprehensions/bsumSplit.key|30|31|1|110|32|1|1.0666667222976685|86074
examples/heap/comprehensions/bprodSplit.key|23|24|1|110|14|1|0.6086956262588501|90258
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|110|44|0|0.800000011920929|94979
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3599|3313|1|3.2071635723114014|90483
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1383|1303|1|4.314569473266602|123150
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|3328|3301|1|1.63173508644104|149880
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7776|4125|73|7854|7788|1|1.8884577751159668|170114
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1340|1260|1|1.2727272510528564|175066
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6718|3319|53|6820|6753|1|2.035262107849121|197358
examples/performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7384|4117|71|5810|5749|1|1.3967443704605103|212639
examples/performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2680|2586|1|1.6172608137130737|224055
examples/performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5091|2534|53|3635|3609|1|1.424792766571045|239357
