Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10672|9020|68|27697|27342|1|3.031599998474121|89263
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3704|2647|44|6189|6061|1|2.2906274795532227|85515
examples/newBook/09.list_modelfield/ArrayList.empty.key|1175|959|30|1627|1519|1|1.5855950117111206|75113
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|718|628|1|1.3083332777023315|77636
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1554|1467|1|1.684270977973938|82253
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|543|88|1|17.600000381469727|47036
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|749|649|1|4.992307662963867|61321
examples/heap/comprehensions/general_sum.key|35|16|1|666|393|1|26.200000762939453|49314
examples/heap/comprehensions/sum0.key|629|288|6|935|885|1|3.0836236476898193|66559
examples/heap/comprehensions/sum1.key|730|340|6|826|785|1|2.315634250640869|71770
examples/heap/comprehensions/sum2.key|617|283|6|624|530|1|1.8794326782226562|75114
examples/heap/comprehensions/sum3.key|637|268|6|618|582|1|2.1797752380371094|74770
examples/heap/comprehensions/segsum.key|725|379|6|622|564|1|1.4920635223388672|84214
examples/heap/comprehensions/bsum_negative.key|14|15|1|121|15|1|1.0714285373687744|82475
examples/heap/comprehensions/bsum_neg2.key|7|8|1|113|7|1|1.0|86089
examples/heap/comprehensions/bsumSplit.key|30|31|1|112|48|1|1.600000023841858|90365
examples/heap/comprehensions/bprodSplit.key|23|24|1|110|19|1|0.8260869383811951|94555
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|113|68|0|1.2363636493682861|99269
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|4364|4076|1|3.945788860321045|90549
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1669|1608|1|5.324503421783447|148717
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4409|2021|49|4152|4121|1|2.0400989055633545|175412
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7790|4125|73|10181|10086|1|2.445683717727661|195855
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1635|1516|1|1.531313180923462|200647
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6771|3359|54|8801|8674|1|2.583085060119629|223024
