Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10775|9079|68|22786|22502|1|2.4787397384643555|88058
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3988|2916|43|5567|5506|1|1.8888508081436157|85520
examples/newBook/09.list_modelfield/ArrayList.empty.key|1181|965|30|1321|1214|1|1.2593361139297485|75084
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|618|523|1|1.0895832777023315|77638
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1226|1177|1|1.3513202667236328|82243
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|280|44|1|8.800000190734863|47023
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|530|446|1|3.430769205093384|61309
examples/heap/comprehensions/general_sum.key|35|16|1|664|360|1|24.0|49307
examples/heap/comprehensions/sum0.key|629|288|6|1139|1030|1|3.588850259780884|66554
examples/heap/comprehensions/sum1.key|730|340|6|622|584|1|1.722713828086853|71752
examples/heap/comprehensions/sum2.key|617|283|6|516|409|1|1.4503545761108398|75089
examples/heap/comprehensions/sum3.key|637|268|6|517|472|1|1.7677903175354004|79306
examples/heap/comprehensions/segsum.key|725|379|6|517|482|1|1.2751322984695435|84207
examples/heap/comprehensions/bsum_negative.key|14|15|1|115|11|1|0.7857142686843872|82467
examples/heap/comprehensions/bsum_neg2.key|7|8|1|113|5|1|0.7142857313156128|86081
examples/heap/comprehensions/bsumSplit.key|30|31|1|111|34|1|1.1333333253860474|90357
examples/heap/comprehensions/bprodSplit.key|23|24|1|111|16|1|0.695652186870575|94546
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|109|44|0|0.800000011920929|99260
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3781|3470|1|3.3591480255126953|90535
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1328|1247|1|4.129138946533203|148703
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|3333|3268|1|1.6154226064682007|175437
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7775|4125|73|8096|7994|1|1.9384093284606934|195674
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1319|1225|1|1.23737370967865|200623
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6770|3357|54|7208|7099|1|2.1153159141540527|222970
examples/performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7381|4114|71|5529|5448|1|1.3245805501937866|238265
examples/performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2516|2491|1|1.5578486919403076|249639
examples/performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5129|2545|53|4040|3924|1|1.5424528121948242|264888
examples/performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|637|325|1|11.206896781921387|82012
examples/performance-test/Test(Test__a1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|527|456|1|3.402985095977783|149969
examples/performance-test/Test(Test__f1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|318|248|1|1.8507462739944458|164818
examples/heap/polarity_tests/wellformed1.key|3|4|1|316|47|1|15.666666984558105|46922
examples/heap/polarity_tests/wellformed2.key|1|2|1|120|25|0|25.0|59960
examples/heap/polarity_tests/wellformed3.key|8|8|1|126|34|1|4.857142925262451|57521
examples/heap/polarity_tests/wellformed4.key|6|7|2|115|15|0|2.5|66083
examples/heap/polarity_tests/wellformed5.key|4|5|1|116|5|1|1.25|63591
examples/heap/polarity_tests/wellformed6.key|7|8|2|113|10|0|1.4285714626312256|72139
examples/heap/polarity_tests/wellformed7.key|5|6|1|114|6|1|1.2000000476837158|69680
examples/heap/polarity_tests/wellformed8.key|12|13|3|112|20|0|1.6666666269302368|78258
examples/heap/polarity_tests/wellformed9.key|5|6|1|110|4|1|0.800000011920929|75759
examples/heap/polarity_tests/wellformed10.key|12|13|3|111|11|0|0.9166666865348816|84320
examples/heap/polarity_tests/wellformed11.key|4|5|2|111|13|0|3.25|81960
examples/heap/block_contracts/Simple__add.key|346|122|6|1132|803|1|6.636363506317139|53774
examples/heap/block_contracts/Simple__addAbsoluteValues.key|1479|797|26|1237|1138|1|1.4296482801437378|78049
examples/heap/block_contracts/Simple__addWithJump.key|383|120|6|217|164|1|1.378151297569275|82637
examples/heap/block_contracts/Simple__addWithTwoBlockContracts.key|548|187|7|316|238|1|1.2795698642730713|81983
