Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/index/.././newBook/09.list_modelfield/ArrayList.add.key|10407|8755|66|20450|20118|1|2.298149347305298|89568
examples/index/.././newBook/09.list_modelfield/ArrayList.remFirst.key|3894|2827|43|5084|5007|1|1.7717622518539429|86705
examples/index/.././newBook/09.list_modelfield/ArrayList.empty.key|1215|997|30|1251|1201|1|1.205823302268982|76294
examples/index/.././newBook/09.list_modelfield/ArrayList.size.key|555|461|14|510|421|1|0.915217399597168|73991
examples/index/.././newBook/09.list_modelfield/ArrayList.get.key|1007|854|20|1111|1062|1|1.2450175285339355|83252
examples/index/.././standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|229|58|1|11.600000381469727|47820
examples/index/.././standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|628|550|1|4.230769157409668|57926
examples/index/.././heap/comprehensions/general_sum.key|35|16|1|481|259|1|17.266666412353516|50165
examples/index/.././heap/comprehensions/sum0.key|629|288|6|1026|999|1|3.4808361530303955|63126
examples/index/.././heap/comprehensions/sum1.key|727|337|6|724|619|1|1.8422619104385376|68358
examples/index/.././heap/comprehensions/sum2.key|616|282|6|415|397|1|1.4128113985061646|71693
examples/index/.././heap/comprehensions/sum3.key|637|268|6|511|421|1|1.5767790079116821|75893
examples/index/.././heap/comprehensions/segsum.key|725|379|6|511|424|1|1.1216931343078613|80815
examples/index/.././heap/comprehensions/bsum_negative.key|14|15|1|111|12|1|0.8571428656578064|78967
examples/index/.././heap/comprehensions/bsum_neg2.key|7|8|1|108|7|1|1.0|82823
examples/index/.././heap/comprehensions/bsumSplit.key|30|31|1|108|35|1|1.1666666269302368|87101
examples/index/.././heap/comprehensions/bprodSplit.key|23|24|1|109|15|1|0.6521739363670349|91278
examples/index/.././heap/comprehensions/bsumSplitInvalid.key|55|56|1|108|48|0|0.8727272748947144|95994
examples/index/.././performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3290|2990|1|2.894482135772705|91261
examples/index/.././performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1119|1072|1|3.549668788909912|123968
examples/index/.././performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2023|49|3024|3006|1|1.4866468906402588|150750
examples/index/.././performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7745|4099|73|7728|7612|1|1.8574914932250977|170913
