Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10775|9079|68|17239|16938|1|1.8658294677734375|88056
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3988|2916|43|4176|4100|1|1.4065179824829102|85513
examples/newBook/09.list_modelfield/ArrayList.empty.key|1181|965|30|1015|923|1|0.9574688673019409|75065
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|410|368|1|0.7666666507720947|77630
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1015|931|1|1.0688862800598145|82236
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|220|33|1|6.599999904632568|47024
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|534|422|1|3.2461538314819336|61306
examples/heap/comprehensions/general_sum.key|35|16|1|498|333|1|22.200000762939453|49350
examples/heap/comprehensions/sum0.key|629|288|6|630|556|1|1.9372822046279907|66698
examples/heap/comprehensions/sum1.key|730|340|6|518|420|1|1.2389380931854248|71903
examples/heap/comprehensions/sum2.key|617|283|6|415|318|1|1.127659559249878|70633
examples/heap/comprehensions/sum3.key|637|268|6|411|366|1|1.3707865476608276|79435
examples/heap/comprehensions/segsum.key|725|379|6|416|353|1|0.9338624477386475|84346
examples/heap/comprehensions/bsum_negative.key|14|15|1|113|8|1|0.5714285969734192|82558
examples/heap/comprehensions/bsum_neg2.key|7|8|1|108|4|1|0.5714285969734192|86063
examples/heap/comprehensions/bsumSplit.key|30|31|1|107|24|1|0.800000011920929|90352
examples/heap/comprehensions/bprodSplit.key|33|34|1|111|14|1|0.42424243688583374|94660
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|108|44|0|0.800000011920929|99373
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|2739|2556|1|2.47434663772583|90539
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1022|969|1|3.2086093425750732|148698
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|2553|2515|1|1.2432031631469727|175434
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7775|4125|73|6280|6192|1|1.5014549493789673|195672
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1018|976|1|0.9858585596084595|200619
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6770|3357|54|5559|5486|1|1.6346842050552368|222966
examples/performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7381|4114|71|4432|4313|1|1.0486263036727905|238255
examples/performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2035|1983|1|1.2401500940322876|249628
examples/performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5129|2545|53|3127|3047|1|1.1977201700210571|264878
examples/performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|521|320|1|11.034482955932617|82009
