Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10672|9020|68|17071|16817|1|1.8646191358566284|89724
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3704|2647|44|3871|3770|1|1.4247921705245972|85958
examples/newBook/09.list_modelfield/ArrayList.empty.key|1175|959|30|914|893|1|0.9321503043174744|75318
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|414|356|1|0.7416666746139526|77764
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|918|886|1|1.0172215700149536|82482
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|241|54|1|10.800000190734863|47028
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|527|410|1|3.153846263885498|61357
examples/heap/comprehensions/general_sum.key|35|16|1|394|242|1|16.133333206176758|49350
examples/heap/comprehensions/sum0.key|629|288|6|738|614|1|2.1393728256225586|62128
examples/heap/comprehensions/sum1.key|730|340|6|516|465|1|1.3716814517974854|71955
examples/heap/comprehensions/sum2.key|617|283|6|413|302|1|1.0709220170974731|75296
examples/heap/comprehensions/sum3.key|637|268|6|312|285|1|1.067415714263916|79497
examples/heap/comprehensions/segsum.key|725|379|6|416|332|1|0.8783068656921387|84412
examples/heap/comprehensions/bsum_negative.key|14|15|1|115|9|1|0.6428571343421936|82573
examples/heap/comprehensions/bsum_neg2.key|7|8|1|109|4|1|0.5714285969734192|86091
examples/heap/comprehensions/bsumSplit.key|30|31|1|108|25|1|0.8333333134651184|90369
examples/heap/comprehensions/bprodSplit.key|23|24|1|112|12|1|0.52173912525177|94559
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|109|52|0|0.9454545378684998|99276
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|2542|2370|1|2.294288396835327|90684
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1122|1062|1|3.5165562629699707|148729
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4409|2021|49|2566|2458|1|1.2168316841125488|175712
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7790|4125|73|5991|5858|1|1.4204655885696411|196437
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|917|870|1|0.8787878751754761|200759
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6771|3359|54|4926|4807|1|1.431506872177124|223304
