Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10775|9079|68|20288|19974|1|2.2002644538879395|88052
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3988|2916|43|5029|4909|1|1.684048056602478|85514
examples/newBook/09.list_modelfield/ArrayList.empty.key|1181|965|30|1220|1107|1|1.1483402252197266|75066
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|529|465|1|0.96875|72955
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1222|1129|1|1.2962112426757812|82238
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|232|55|1|11.0|47023
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|533|426|1|3.276923179626465|61309
examples/heap/comprehensions/general_sum.key|35|16|1|552|292|1|19.46666717529297|49299
examples/heap/comprehensions/sum0.key|629|288|6|940|851|1|2.9651567935943604|66514
examples/heap/comprehensions/sum1.key|730|340|6|521|496|1|1.4631268978118896|71759
examples/heap/comprehensions/sum2.key|617|283|6|423|341|1|1.2092198133468628|75084
examples/heap/comprehensions/sum3.key|637|268|6|419|356|1|1.3333333730697632|79302
examples/heap/comprehensions/segsum.key|725|379|6|421|394|1|1.0423280000686646|84206
examples/heap/comprehensions/bsum_negative.key|14|15|1|115|9|1|0.6428571343421936|82466
examples/heap/comprehensions/bsum_neg2.key|7|8|1|114|5|1|0.7142857313156128|86082
examples/heap/comprehensions/bsumSplit.key|30|31|1|110|34|1|1.1333333253860474|90358
examples/heap/comprehensions/bprodSplit.key|33|34|1|110|18|1|0.5454545617103577|94666
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|111|77|0|1.399999976158142|99357
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3396|3109|1|3.0096805095672607|90534
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1126|1098|1|3.6357614994049072|148698
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|3072|2947|1|1.4567474126815796|175431
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7775|4125|73|7166|7054|1|1.7104753255844116|195669
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1222|1129|1|1.1404039859771729|200617
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6770|3357|54|6448|6357|1|1.8942192792892456|222965
examples/performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7381|4114|71|5110|4987|1|1.2124969959259033|238254
examples/performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2353|2319|1|1.4502813816070557|249628
examples/performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5129|2545|53|3567|3476|1|1.3663522005081177|264879
examples/performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|681|402|1|13.862069129943848|82002
examples/performance-test/Test(Test__a1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|334|250|1|1.8656716346740723|149960
examples/performance-test/Test(Test__f1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|221|188|1|1.4029850959777832|164808
examples/heap/polarity_tests/wellformed1.key|3|4|1|261|32|1|10.666666984558105|46927
examples/heap/polarity_tests/wellformed2.key|1|2|1|137|10|0|10.0|59922
examples/heap/polarity_tests/wellformed3.key|8|8|1|124|18|1|2.5714285373687744|57512
examples/heap/polarity_tests/wellformed4.key|6|7|2|116|15|0|2.5|66082
examples/heap/polarity_tests/wellformed5.key|4|5|1|114|14|1|3.5|63593
examples/heap/polarity_tests/wellformed6.key|7|8|2|114|30|0|4.285714149475098|72141
examples/heap/polarity_tests/wellformed7.key|5|6|1|113|5|1|1.0|69682
examples/heap/polarity_tests/wellformed8.key|12|13|3|114|12|0|1.0|78259
examples/heap/polarity_tests/wellformed9.key|5|6|1|111|6|1|1.2000000476837158|75763
examples/heap/polarity_tests/wellformed10.key|12|13|3|115|22|0|1.8333333730697632|84323
examples/heap/polarity_tests/wellformed11.key|4|5|2|113|13|0|3.25|81963
examples/heap/block_contracts/Simple__add.key|346|122|6|1120|787|1|6.504132270812988|53781
examples/heap/block_contracts/Simple__addAbsoluteValues.key|1479|797|26|1369|1227|1|1.5414572954177856|78023
examples/heap/block_contracts/Simple__addWithJump.key|383|120|6|216|147|1|1.2352941036224365|82637
examples/heap/block_contracts/Simple__addWithTwoBlockContracts.key|548|187|7|317|210|1|1.1290322542190552|81997
examples/heap/block_contracts/Simple__generateByteArray.key|3269|2213|75|2329|2233|1|1.0094937086105347|97384
examples/heap/block_contracts/Simple__getLength.key|64|30|3|117|26|1|0.8965517282485962|99378
examples/heap/block_contracts/Simple__square.key|837|342|9|415|320|1|0.9384164214134216|94732
