Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/index/.././newBook/09.list_modelfield/ArrayList.add.key|9532|7981|65|15088|14855|1|1.8615288734436035|85362
examples/index/.././newBook/09.list_modelfield/ArrayList.remFirst.key|3527|2491|43|3756|3673|1|1.4751003980636597|84626
examples/index/.././newBook/09.list_modelfield/ArrayList.empty.key|1183|967|30|950|921|1|0.9534161686897278|74997
examples/index/.././newBook/09.list_modelfield/ArrayList.size.key|577|481|14|409|357|1|0.7437499761581421|72833
examples/index/.././newBook/09.list_modelfield/ArrayList.get.key|1026|871|20|1011|927|1|1.0655171871185303|82034
examples/index/.././standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|217|87|1|17.399999618530273|46950
examples/index/.././standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|321|280|1|2.153846263885498|56876
examples/index/.././heap/comprehensions/general_sum.key|35|16|1|557|296|1|19.733333587646484|49249
examples/index/.././heap/comprehensions/sum0.key|629|288|6|720|630|1|2.195122003555298|61961
examples/index/.././heap/comprehensions/sum1.key|730|340|6|514|445|1|1.312684416770935|67174
examples/index/.././heap/comprehensions/sum2.key|616|282|6|415|328|1|1.1672598123550415|70469
examples/index/.././heap/comprehensions/sum3.key|637|268|6|310|298|1|1.1161048412322998|74714
examples/index/.././heap/comprehensions/segsum.key|725|379|6|411|334|1|0.8835979104042053|79604
examples/index/.././heap/comprehensions/bsum_negative.key|14|15|1|110|10|1|0.7142857313156128|77869
examples/index/.././heap/comprehensions/bsum_neg2.key|7|8|1|109|4|1|0.5714285969734192|81734
examples/index/.././heap/comprehensions/bsumSplit.key|30|31|1|107|27|1|0.8999999761581421|86012
examples/index/.././heap/comprehensions/bprodSplit.key|23|24|1|109|12|1|0.52173912525177|90188
examples/index/.././heap/comprehensions/bsumSplitInvalid.key|55|56|1|107|41|0|0.7454545497894287|94908
examples/index/.././performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|2702|2446|1|2.3678605556488037|90383
examples/index/.././performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|918|896|1|2.9668874740600586|123053
examples/index/.././performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|2618|2549|1|1.2600098848342896|149703
examples/index/.././performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7776|4125|73|6160|6041|1|1.4648399353027344|169849
examples/index/.././performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1011|960|1|0.9696969985961914|174922
examples/index/.././performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6719|3320|53|5433|5404|1|1.6282012462615967|197132
examples/index/.././performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7384|4117|71|4223|4192|1|1.0184645652770996|212404
examples/index/.././performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2013|1904|1|1.190744161605835|223856
examples/index/.././performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5082|2525|53|2918|2882|1|1.1418383121490479|239065
examples/index/.././performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|547|322|1|11.103447914123535|81754
examples/index/.././performance-test/Test(Test__a1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|317|239|1|1.783582091331482|124057
examples/index/.././performance-test/Test(Test__f1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|218|163|1|1.216417908668518|138894
examples/index/.././heap/polarity_tests/wellformed1.key|3|4|1|219|56|1|18.66666603088379|46863
examples/index/.././heap/polarity_tests/wellformed2.key|1|2|1|116|10|0|10.0|55561
examples/index/.././heap/polarity_tests/wellformed3.key|8|8|1|113|11|1|1.5714285373687744|57446
examples/index/.././heap/polarity_tests/wellformed4.key|6|7|2|112|13|0|2.1666667461395264|61698
examples/index/.././heap/polarity_tests/wellformed5.key|4|5|1|110|5|1|1.25|63504
examples/index/.././heap/polarity_tests/wellformed6.key|7|8|2|110|9|0|1.2857142686843872|67748
examples/index/.././heap/polarity_tests/wellformed7.key|5|6|1|108|5|1|1.0|69583
examples/index/.././heap/polarity_tests/wellformed8.key|12|13|3|108|22|0|1.8333333730697632|73860
examples/index/.././heap/polarity_tests/wellformed9.key|5|6|1|108|4|1|0.800000011920929|75654
examples/index/.././heap/polarity_tests/wellformed10.key|12|13|3|112|10|0|0.8333333134651184|79915
examples/index/.././heap/polarity_tests/wellformed11.key|4|5|2|109|11|0|2.75|81848
examples/index/.././heap/block_contracts/Simple__add.key|346|122|6|952|733|1|6.057851314544678|53696
examples/index/.././heap/block_contracts/Simple__addAbsoluteValues.key|1479|797|26|1025|918|1|1.1532663106918335|71628
examples/index/.././heap/block_contracts/Simple__addWithJump.key|383|120|6|212|127|1|1.0672268867492676|75604
examples/index/.././heap/block_contracts/Simple__addWithTwoBlockContracts.key|548|187|7|215|190|1|1.021505355834961|75573
examples/index/.././heap/block_contracts/Simple__generateByteArray.key|3269|2213|75|2114|2014|1|0.9104882478713989|90762
examples/index/.././heap/block_contracts/Simple__getLength.key|64|30|3|111|20|1|0.6896551847457886|92924
examples/index/.././heap/block_contracts/Simple__square.key|837|342|9|310|288|1|0.8445748090744019|89226
examples/index/.././heap/block_contracts/Simple__unnecessaryBlockContract.key|219|88|7|108|62|1|0.7126436829566956|95013
examples/index/.././heap/block_contracts/Simple__unnecessaryLoopInvariant.key|68|43|5|108|26|1|0.6190476417541504|95444
examples/index/.././standard_key/java_dl/jml-assert/assert.key|372|192|5|208|152|1|0.7958115339279175|99866
examples/index/.././standard_key/java_dl/jml-assert/assert_assume_order.key|73|38|2|107|21|1|0.5675675868988037|106889
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onBlock_external.key|273|84|3|112|84|1|1.0120482444763184|117589
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onBlock_internal.key|1252|377|7|609|577|1|1.5345745086669922|129316
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onBlock_loop.key|1423|419|7|809|729|1|1.7440191507339478|139590
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onLoop_external.key|273|84|3|108|76|1|0.9156626462936401|137844
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onLoop_internal.key|1252|377|7|608|528|1|1.4042552709579468|141659
examples/index/.././heap/block_loop_contracts/SimpleVariants/sum_onLoop_loop.key|1423|419|7|708|647|1|1.5478469133377075|151946
examples/index/.././heap/block_loop_contracts/Free/blockContracts0.key|200|88|4|107|60|1|0.6896551847457886|149449
examples/index/.././heap/block_loop_contracts/Free/blockContracts1.key|176|83|4|107|50|1|0.6097561120986938|146697
examples/index/.././heap/block_loop_contracts/Finally/block_finally.key|1057|496|16|509|477|0|0.9636363387107849|150919
examples/index/.././heap/block_loop_contracts/Finally/loop_finally.key|1148|511|20|609|568|0|1.1137255430221558|158137
examples/index/.././standard_key/java_dl/jml-assert/assert.key|372|192|5|1153|914|1|4.785340309143066|51469
examples/index/.././heap/block_loop_contracts/Free/assertions0.key|128|63|2|119|85|1|1.3709677457809448|63515
examples/index/.././heap/block_loop_contracts/Free/assertions1.key|31|16|1|111|17|1|1.1333333253860474|71300
examples/index/.././standard_key/java_dl/jml-assert/recursion-assert.key|299|162|10|214|144|1|0.8944099545478821|77649
examples/index/.././standard_key/java_dl/jml-assert/recursion-assume.key|297|160|9|212|143|1|0.8993710875511169|82814
examples/index/.././standard_key/java_dl/jml-assert/quantor-assert.key|139|96|4|110|63|1|0.6631578803062439|86868
examples/index/.././standard_key/java_dl/jml-assert/quantor-assume.key|116|75|3|109|52|1|0.7027027010917664|91332
examples/index/.././standard_key/java_dl/jml-assert/model-methods-static-static.key|45|30|4|114|13|1|0.4482758641242981|95264
examples/index/.././standard_key/java_dl/jml-assert/model-methods-instance-static.key|64|44|6|110|20|1|0.4651162922382355|99968
examples/index/.././standard_key/java_dl/jml-assert/model-methods-instance-instance.key|84|52|6|107|23|1|0.45098039507865906|104636
examples/index/.././standard_key/java_dl/jml-assert/model-methods-static-instance.key|211|117|5|108|84|1|0.7241379022598267|105666
