Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/index/.././newBook/09.list_modelfield/ArrayList.add.key|9532|7981|65|21838|21596|1|2.706265687942505|85868
examples/index/.././newBook/09.list_modelfield/ArrayList.remFirst.key|3527|2491|43|5440|5338|1|2.14377498626709|85047
examples/index/.././newBook/09.list_modelfield/ArrayList.empty.key|1183|967|30|1415|1377|1|1.4254658222198486|75323
examples/index/.././newBook/09.list_modelfield/ArrayList.size.key|577|481|14|613|526|1|1.0958333015441895|73130
examples/index/.././newBook/09.list_modelfield/ArrayList.get.key|1026|871|20|1315|1271|1|1.4609194993972778|82334
examples/index/.././standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|252|76|1|15.199999809265137|47169
examples/index/.././standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|730|637|1|4.900000095367432|57088
examples/index/.././heap/comprehensions/general_sum.key|35|16|1|617|334|1|22.266666412353516|49464
examples/index/.././heap/comprehensions/sum0.key|629|288|6|1224|1187|1|4.135888576507568|62220
examples/index/.././heap/comprehensions/sum1.key|730|340|6|920|890|1|2.62536883354187|67423
examples/index/.././heap/comprehensions/sum2.key|616|282|6|514|471|1|1.6761566400527954|70756
examples/index/.././heap/comprehensions/sum3.key|637|268|6|528|428|1|1.6029962301254272|74973
examples/index/.././heap/comprehensions/segsum.key|725|379|6|512|466|1|1.2328041791915894|79865
examples/index/.././heap/comprehensions/bsum_negative.key|14|15|1|113|12|1|0.8571428656578064|78111
examples/index/.././heap/comprehensions/bsum_neg2.key|7|8|1|110|8|1|1.1428571939468384|81973
examples/index/.././heap/comprehensions/bsumSplit.key|30|31|1|109|47|1|1.5666667222976685|86253
examples/index/.././heap/comprehensions/bprodSplit.key|33|34|1|108|19|1|0.5757575631141663|90549
examples/index/.././heap/comprehensions/bsumSplitInvalid.key|55|56|1|107|55|0|1.0|95260
examples/index/.././performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3766|3417|1|3.3078413009643555|90775
examples/index/.././performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1662|1586|1|5.251655578613281|123549
examples/index/.././performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2024|49|3555|3524|1|1.7419673204421997|150284
examples/index/.././performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7776|4125|73|8673|8610|1|2.0877788066864014|170515
examples/index/.././performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1415|1365|1|1.378787875175476|175459
examples/index/.././performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6719|3320|53|7566|7543|1|2.272672414779663|197749
examples/index/.././performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7384|4117|71|6235|6179|1|1.5012147426605225|213025
examples/index/.././performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2813|2714|1|1.6973108053207397|224438
examples/index/.././performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5082|2525|53|4318|4247|1|1.682646632194519|239669
examples/index/.././performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|615|296|1|10.206896781921387|82240
examples/index/.././performance-test/Test(Test__a1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|422|380|1|2.8358209133148193|124699
examples/index/.././performance-test/Test(Test__f1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|335|261|1|1.9477611780166626|139536
examples/index/.././heap/polarity_tests/wellformed1.key|3|4|1|260|82|1|27.33333396911621|47067
examples/index/.././heap/polarity_tests/wellformed2.key|1|2|1|119|25|0|25.0|55803
examples/index/.././heap/polarity_tests/wellformed3.key|8|8|1|116|15|1|2.142857074737549|57689
examples/index/.././heap/polarity_tests/wellformed4.key|6|7|2|116|19|0|3.1666667461395264|61940
examples/index/.././heap/polarity_tests/wellformed5.key|4|5|1|111|5|1|1.25|63745
examples/index/.././heap/polarity_tests/wellformed6.key|7|8|2|113|27|0|3.857142925262451|67990
examples/index/.././heap/polarity_tests/wellformed7.key|5|6|1|119|6|1|1.2000000476837158|69825
examples/index/.././heap/polarity_tests/wellformed8.key|12|13|3|109|13|0|1.0833333730697632|74101
