Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|10775|9079|68|17849|17547|1|1.9329147338867188|88066
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3988|2916|43|4744|4647|1|1.5941680669784546|85522
examples/newBook/09.list_modelfield/ArrayList.empty.key|1181|965|30|1058|983|1|1.019709587097168|79021
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|414|392|1|0.8166666626930237|77644
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1015|924|1|1.0608495473861694|82251
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|294|62|1|12.399999618530273|47033
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|531|423|1|3.2538461685180664|61349
examples/heap/comprehensions/general_sum.key|35|16|1|466|232|1|15.466666221618652|49359
examples/heap/comprehensions/sum0.key|629|288|6|1036|913|1|3.181184768676758|62093
examples/heap/comprehensions/sum1.key|730|340|6|620|511|1|1.50737464427948|67321
examples/heap/comprehensions/sum2.key|617|283|6|414|394|1|1.3971631526947021|75240
examples/heap/comprehensions/sum3.key|637|268|6|416|344|1|1.2883895635604858|79461
examples/heap/comprehensions/segsum.key|725|379|6|517|404|1|1.0687830448150635|84362
examples/heap/comprehensions/bsum_negative.key|14|15|1|112|9|1|0.6428571343421936|82577
examples/heap/comprehensions/bsum_neg2.key|7|8|1|113|4|1|0.5714285969734192|86094
examples/heap/comprehensions/bsumSplit.key|30|31|1|110|35|1|1.1666666269302368|90371
examples/heap/comprehensions/bprodSplit.key|23|24|1|115|14|1|0.6086956262588501|94560
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|110|40|0|0.7272727489471436|99278
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3000|2776|1|2.6873185634613037|90548
