Name|Total rule apps|Nodes|Branches|Overall time (ms)|Automode time (ms)|Closed|Time per step (ms)|Total Runtime Memory (kB)
examples/newBook/09.list_modelfield/ArrayList.add.key|9578|8023|65|18676|18339|1|2.286088228225708|87206
examples/newBook/09.list_modelfield/ArrayList.remFirst.key|3494|2464|43|4755|4622|1|1.8765733242034912|85071
examples/newBook/09.list_modelfield/ArrayList.empty.key|1167|953|30|1219|1114|1|1.1701680421829224|75076
examples/newBook/09.list_modelfield/ArrayList.size.key|577|481|14|516|440|1|0.9166666865348816|72934
examples/newBook/09.list_modelfield/ArrayList.get.key|1027|872|20|1216|1122|1|1.2881745100021362|82225
examples/standard_key/BookExamples/02FirstOrderLogic/Ex2.58.key|5|6|1|279|63|1|12.600000381469727|47018
examples/standard_key/BookExamples/03DynamicLogic/Sect3.3.1.key|277|131|4|527|420|1|3.230769157409668|61296
examples/heap/comprehensions/general_sum.key|35|16|1|547|319|1|21.266666412353516|49290
examples/heap/comprehensions/sum0.key|629|288|6|933|866|1|3.0174214839935303|66531
examples/heap/comprehensions/sum1.key|730|340|6|745|657|1|1.9380531311035156|67208
examples/heap/comprehensions/sum2.key|617|283|6|620|511|1|1.8120567798614502|75075
examples/heap/comprehensions/sum3.key|637|268|6|520|421|1|1.5767790079116821|74751
examples/heap/comprehensions/segsum.key|725|379|6|516|444|1|1.1746032238006592|84207
examples/heap/comprehensions/bsum_negative.key|14|15|1|119|10|1|0.7142857313156128|82456
examples/heap/comprehensions/bsum_neg2.key|7|8|1|113|4|1|0.5714285969734192|86069
examples/heap/comprehensions/bsumSplit.key|30|31|1|110|39|1|1.2999999523162842|90345
examples/heap/comprehensions/bprodSplit.key|23|24|1|112|15|1|0.6521739363670349|94535
examples/heap/comprehensions/bsumSplitInvalid.key|55|56|1|134|53|0|0.9636363387107849|99246
examples/performance-test/Disjoint(Disjoint__disjoint_08()).JML_operation_contract.0.key|2914|1034|33|3139|2871|1|2.7792835235595703|90519
examples/performance-test/Disjoint(Disjoint__disjoint2_08()).JML_operation_contract.0.key|801|303|5|1236|1146|1|3.7947020530700684|148680
examples/performance-test/AccessChain1(AccessChain1__foo_08()).JML_operation_contract.0.key|4405|2023|49|2979|2909|1|1.4386745691299438|175407
examples/performance-test/AccessChain4(AccessChain4__foo_08()).JML_operation_contract.0.key|7771|4116|73|7369|7268|1|1.7662211656570435|195758
examples/performance-test/Disjoint(Disjoint__xZero_08()).JML_operation_contract.0.key|2799|991|33|1221|1176|1|1.1878788471221924|200596
examples/performance-test/Dynamic(Dynamic__foo_08()).JML_operation_contract.0.key|6790|3366|54|6586|6503|1|1.9325408935546875|222992
examples/performance-test/DynamicGhost(DynamicGhost__dynamicGhost_08()).JML_normal_behavior_operation_contract.0.key|7380|4114|71|5148|5109|1|1.2421590089797974|238229
examples/performance-test/GhostFrame(GhostFrame__foo_08()).JML_operation_contract.0.key|3893|1600|49|2242|2206|1|1.3796122074127197|249720
examples/performance-test/Modelfield(Modelfield__foo_08()).JML_operation_contract.0.key|5144|2560|53|3489|3428|1|1.339585781097412|265006
examples/performance-test/Test(Test__a0(int)).JML_normal_behavior_operation_contract.0.key|58|30|3|532|292|1|10.068965911865234|81994
examples/performance-test/Test(Test__a1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|528|403|1|3.007462739944458|149941
examples/performance-test/Test(Test__f1(int)).JML_normal_behavior_operation_contract.0.key|348|135|11|217|171|1|1.276119351387024|164795
examples/heap/polarity_tests/wellformed1.key|3|4|1|221|39|1|13.0|46914
examples/heap/polarity_tests/wellformed2.key|1|2|1|125|26|0|26.0|59955
examples/heap/polarity_tests/wellformed3.key|8|8|1|115|28|1|4.0|57519
examples/heap/polarity_tests/wellformed4.key|6|7|2|117|16|0|2.6666667461395264|66078
examples/heap/polarity_tests/wellformed5.key|4|5|1|125|11|1|2.75|63589
examples/heap/polarity_tests/wellformed6.key|7|8|2|113|9|0|1.2857142686843872|72132
examples/heap/polarity_tests/wellformed7.key|5|6|1|111|6|1|1.2000000476837158|69676
examples/heap/polarity_tests/wellformed8.key|12|13|3|112|12|0|1.0|78255
examples/heap/polarity_tests/wellformed9.key|5|6|1|110|4|1|0.800000011920929|75751
examples/heap/polarity_tests/wellformed10.key|12|13|3|111|24|0|2.0|84310
examples/heap/polarity_tests/wellformed11.key|4|5|2|112|16|0|4.0|81951
examples/heap/block_contracts/Simple__add.key|346|122|6|992|749|1|6.190082550048828|53759
examples/heap/block_contracts/Simple__addAbsoluteValues.key|1479|797|26|1443|1311|1|1.6469849348068237|78024
examples/heap/block_contracts/Simple__addWithJump.key|383|120|6|219|143|1|1.2016806602478027|82635
